['10308761736', '83.1258', '0.70761', 'buy', 'NZD_USD', '-0.0004', '2016-06-28T09:56:09.000000Z', '100', '10308855347', '0.001'] 2016-07-10 12:54:46.403000
['0.74092', '0.73828', '10308761681', 'AUD_USD', '2016-06-28T09:55:42.000000Z', '100', '10308854807'] 2016-07-10 12:54:46.464000
['0.70761', '0.705', '10308761736', 'NZD_USD', '2016-06-28T09:50:50.000000Z', '100', '10308848310'] 2016-07-10 12:54:46.526000
['0.74092', '0.73828', '10308761681', 'AUD_USD', '2016-06-28T09:50:43.000000Z', '100', '10308848195'] 2016-07-10 12:54:46.586000
['0.70761', '0.705', '10308761736', 'NZD_USD', '2016-06-28T09:45:50.000000Z', '100', '10308840076'] 2016-07-10 12:54:46.646000
['0.74092', '0.73828', '10308761681', 'AUD_USD', '2016-06-28T09:45:43.000000Z', '100', '10308839971'] 2016-07-10 12:54:46.646000
['0.70761', '0.705', '10308761736', 'NZD_USD', '2016-06-28T09:40:49.000000Z', '100', '10308834658'] 2016-07-10 12:54:46.667000
['0.74092', '0.73828', '10308761681', 'AUD_USD', '2016-06-28T09:40:43.000000Z', '100', '10308834570'] 2016-07-10 12:54:46.674000
['0.70761', '0.705', '10308761736', 'NZD_USD', '2016-06-28T09:35:49.000000Z', '100', '10308828288'] 2016-07-10 12:54:46.684000
['0.74092', '0.73828', '10308761681', 'AUD_USD', '2016-06-28T09:35:43.000000Z', '100', '10308828141'] 2016-07-10 12:54:46.692000
['0.70761', '0.705', '10308761736', 'NZD_USD', '2016-06-28T09:30:49.000000Z', '100', '10308824656'] 2016-07-10 12:54:46.699000
['0.74092', '0.73828', '10308761681', 'AUD_USD', '2016-06-28T09:30:42.000000Z', '100', '10308824608'] 2016-07-10 12:54:46.708000
['0.70761', '0.705', '10308761736', 'NZD_USD', '2016-06-28T09:25:50.000000Z', '100', '10308821834'] 2016-07-10 12:54:46.715000
['0.74092', '0.73828', '10308761681', 'AUD_USD', '2016-06-28T09:25:43.000000Z', '100', '10308821789'] 2016-07-10 12:54:46.723000
['0.70761', '0.705', '10308761736', 'NZD_USD', '2016-06-28T09:20:50.000000Z', '100', '10308818666'] 2016-07-10 12:54:46.732000
['0.74092', '0.73828', '10308761681', 'AUD_USD', '2016-06-28T09:20:43.000000Z', '100', '10308818598'] 2016-07-10 12:54:46.740000
['0.70761', '0.705', '10308761736', 'NZD_USD', '2016-06-28T09:15:50.000000Z', '100', '10308815350'] 2016-07-10 12:54:46.748000
['0.74092', '0.73828', '10308761681', 'AUD_USD', '2016-06-28T09:15:43.000000Z', '100', '10308815264'] 2016-07-10 12:54:46.808000
['0.70761', '0.705', '10308761736', 'NZD_USD', '2016-06-28T09:10:49.000000Z', '100', '10308811922'] 2016-07-10 12:54:46.872000
['0.74092', '0.73828', '10308761681', 'AUD_USD', '2016-06-28T09:10:43.000000Z', '100', '10308811859'] 2016-07-10 12:54:46.880000
['0.70761', '0.705', '10308761736', 'NZD_USD', '2016-06-28T09:05:49.000000Z', '100', '10308807245'] 2016-07-10 12:54:46.889000
['0.74092', '0.73828', '10308761681', 'AUD_USD', '2016-06-28T09:05:43.000000Z', '100', '10308807180'] 2016-07-10 12:54:46.900000
['0.70761', '0.705', '10308761736', 'NZD_USD', '2016-06-28T09:00:49.000000Z', '100', '10308802166'] 2016-07-10 12:54:46.908000
['0.74092', '0.73828', '10308761681', 'AUD_USD', '2016-06-28T09:00:43.000000Z', '100', '10308802061'] 2016-07-10 12:54:46.915000
['0.74092', '0.73828', '10308761681', 'AUD_USD', '2016-06-28T08:55:43.000000Z', '100', '10308795926'] 2016-07-10 12:54:46.915000
['0.70761', '0.705', '10308761736', 'NZD_USD', '2016-06-28T08:50:49.000000Z', '100', '10308790039'] 2016-07-10 12:54:46.915000
['0.74092', '0.73828', '10308761681', 'AUD_USD', '2016-06-28T08:50:42.000000Z', '100', '10308789888'] 2016-07-10 12:54:46.940000
['0.74092', '0.73828', '10308761681', 'AUD_USD', '2016-06-28T08:45:43.000000Z', '100', '10308782699'] 2016-07-10 12:54:46.949000
['0.70863', '0.705', '83.1252', '0.70762', 'sell', 'NZD_USD', "{u'units': 100, u'id': 10308761736L}", '0', '2016-06-28T08:25:47.000000Z', '100', '10308761736', '0'] 2016-07-10 12:54:46.958000
['0.74185', '0.73828', '83.1252', '0.74093', 'sell', 'AUD_USD', "{u'units': 100, u'id': 10308761681L}", '0', '2016-06-28T08:25:42.000000Z', '100', '10308761681', '0'] 2016-07-10 12:54:46.978000
['10300761825', '83.1252', '1.27721', 'sell', 'USD_CAD', '-0.0001', '2016-06-23T17:58:55.000000Z', '100', '10300795347', '-0.1488'] 2016-07-10 12:54:46.986000
['1.27723', '1.2841', '83.2741', '1.27911', 'buy', 'USD_CAD', "{u'units': 100, u'id': 10300761825L}", '0', '2016-06-23T16:25:47.000000Z', '100', '10300761825', '0'] 2016-07-10 12:54:47.036000
['10300682072', '83.2741', '1.47966', 'buy', 'GBP_USD', '0', '2016-06-23T14:42:18.000000Z', '100', '10300696308', '-0.378'] 2016-07-10 12:54:47.106000
['1.47964', '1.46581', '83.6521', '1.47588', 'sell', 'GBP_USD', "{u'units': 100, u'id': 10300682072L}", '0', '2016-06-23T14:30:42.000000Z', '100', '10300682072', '0'] 2016-07-10 12:54:47.114000
['10300231686', '83.6521', '1.27669', 'sell', 'USD_CAD', '0', '2016-06-23T08:59:17.000000Z', '100', '10300243537', '-0.0775'] 2016-07-10 12:54:47.122000
['10300215637', '83.7296', '1.47891', 'buy', 'GBP_USD', '-0.0001', '2016-06-23T08:51:06.000000Z', '100', '10300235034', '-0.205'] 2016-07-10 12:54:47.132000
['1.27669', '1.28008', '83.9347', '1.27768', 'buy', 'USD_CAD', "{u'units': 100, u'id': 10300231686L}", '0', '2016-06-23T08:45:48.000000Z', '100', '10300231686', '0'] 2016-07-10 12:54:47.140000
['1.4789', '1.47105', '83.9347', '1.47686', 'sell', 'GBP_USD', "{u'units': 100, u'id': 10300215637L}", '0', '2016-06-23T08:20:43.000000Z', '100', '10300215637', '0'] 2016-07-10 12:54:47.149000
['10300201601', '83.9347', '0.75432', 'buy', 'AUD_USD', '0', '2016-06-23T08:05:15.000000Z', '100', '10300205823', '-0.078'] 2016-07-10 12:54:47.156000
['0.75431', '0.75156', '84.0127', '0.75354', 'sell', 'AUD_USD', "{u'units': 100, u'id': 10300201601L}", '0', '2016-06-23T08:00:51.000000Z', '100', '10300201601', '0'] 2016-07-10 12:54:47.167000
['10299084853', '84.0127', '1.28337', 'buy', 'USD_CAD', '0', '2016-06-22T19:12:39.000000Z', '100', '10299102315', '-0.0008'] 2016-07-10 12:54:47.177000
['1.28335', '1.27911', '10299084853', 'USD_CAD', '2016-06-22T18:55:50.000000Z', '100', '10299095557'] 2016-07-10 12:54:47.188000
['1.28335', '1.27911', '10299084853', 'USD_CAD', '2016-06-22T18:50:51.000000Z', '100', '10299092551'] 2016-07-10 12:54:47.198000
['1.28335', '1.27911', '10299084853', 'USD_CAD', '2016-06-22T18:45:50.000000Z', '100', '10299090546'] 2016-07-10 12:54:47.209000
['1.28492', '1.27911', '84.0135', '1.28336', 'sell', 'USD_CAD', "{u'units': 100, u'id': 10299084853L}", '0', '2016-06-22T18:30:48.000000Z', '100', '10299084853', '0'] 2016-07-10 12:54:47.218000
['10299069131', '84.0135', '0.71685', 'buy', 'NZD_USD', '-0.0002', '2016-06-22T18:26:35.000000Z', '100', '10299083037', '-0.094'] 2016-07-10 12:54:47.229000
['10299069112', '84.1077', '0.74914', 'buy', 'AUD_USD', '-0.0001', '2016-06-22T18:05:36.000000Z', '100', '10299075275', '0'] 2016-07-10 12:54:47.301000
['0.74913', '0.74668', '10299069112', 'AUD_USD', '2016-06-22T18:00:54.000000Z', '100', '10299072937'] 2016-07-10 12:54:47.310000
['0.71682', '0.71362', '84.1078', '0.71591', 'sell', 'NZD_USD', "{u'units': 100, u'id': 10299069131L}", '0', '2016-06-22T17:50:59.000000Z', '100', '10299069131', '0'] 2016-07-10 12:54:47.318000
['0.75001', '0.74668', '84.1078', '0.74914', 'sell', 'AUD_USD', "{u'units': 100, u'id': 10299069112L}", '0', '2016-06-22T17:50:53.000000Z', '100', '10299069112', '0'] 2016-07-10 12:54:47.328000
['10299035900', '84.1078', '1.13064', 'buy', 'EUR_USD', '0', '2016-06-22T17:20:28.000000Z', '100', '10299056105', '0.001'] 2016-07-10 12:54:47.336000
['1.13064', '1.12697', '10299035900', 'EUR_USD', '2016-06-22T17:15:41.000000Z', '100', '10299053773'] 2016-07-10 12:54:47.345000
['1.13202', '1.12697', '84.1068', '1.13065', 'sell', 'EUR_USD', "{u'units': 100, u'id': 10299035900L}", '0', '2016-06-22T16:40:40.000000Z', '100', '10299035900', '0'] 2016-07-10 12:54:47.354000
['10299010713', '84.1068', '0.74949', 'buy', 'AUD_USD', '0', '2016-06-22T16:01:50.000000Z', '100', '10299016279', '-0.096'] 2016-07-10 12:54:47.356000
['0.74947', '0.74604', '84.2028', '0.74853', 'sell', 'AUD_USD', "{u'units': 100, u'id': 10299010713L}", '0', '2016-06-22T15:50:53.000000Z', '100', '10299010713', '0'] 2016-07-10 12:54:47.356000
['10299003202', '84.2028', '0.74955', 'buy', 'AUD_USD', '0', '2016-06-22T15:44:05.000000Z', '100', '10299007708', '-0.093'] 2016-07-10 12:54:47.437000
['0.74955', '0.74612', '84.2958', '0.74862', 'sell', 'AUD_USD', "{u'units': 100, u'id': 10299003202L}", '0', '2016-06-22T15:35:53.000000Z', '100', '10299003202', '0'] 2016-07-10 12:54:47.446000
['10298940966', '84.2958', '1.12752', 'buy', 'EUR_USD', '-0.0001', '2016-06-22T15:30:15.000000Z', '100', '10298994333', '0.361'] 2016-07-10 12:54:47.504000
['10298941066', '83.9349', '1.46668', 'buy', 'GBP_USD', '-0.0001', '2016-06-22T15:30:10.000000Z', '100', '10298993782', '0.62'] 2016-07-10 12:54:47.565000
['1.47287', '1.46669', '10298941066', 'GBP_USD', '2016-06-22T15:25:47.000000Z', '100', '10298990463'] 2016-07-10 12:54:47.573000
['1.13112', '1.12752', '10298940966', 'EUR_USD', '2016-06-22T15:25:41.000000Z', '100', '10298990420'] 2016-07-10 12:54:47.584000
['1.47287', '1.46669', '10298941066', 'GBP_USD', '2016-06-22T15:20:47.000000Z', '100', '10298988382'] 2016-07-10 12:54:47.593000
['1.13112', '1.12752', '10298940966', 'EUR_USD', '2016-06-22T15:20:41.000000Z', '100', '10298988364'] 2016-07-10 12:54:47.652000
['1.47287', '1.46669', '10298941066', 'GBP_USD', '2016-06-22T15:15:47.000000Z', '100', '10298985647'] 2016-07-10 12:54:47.659000
['1.13112', '1.12752', '10298940966', 'EUR_USD', '2016-06-22T15:15:40.000000Z', '100', '10298985594'] 2016-07-10 12:54:47.666000
['1.47287', '1.46669', '10298941066', 'GBP_USD', '2016-06-22T15:10:48.000000Z', '100', '10298983205'] 2016-07-10 12:54:47.666000
['1.13112', '1.12752', '10298940966', 'EUR_USD', '2016-06-22T15:10:41.000000Z', '100', '10298983165'] 2016-07-10 12:54:47.748000
['10298951629', '83.315', '1.28258', 'sell', 'USD_CAD', '0', '2016-06-22T15:06:12.000000Z', '100', '10298979593', '0.3188'] 2016-07-10 12:54:47.756000
['1.2785', '1.28258', '10298951629', 'USD_CAD', '2016-06-22T15:05:54.000000Z', '100', '10298979283'] 2016-07-10 12:54:47.756000
['1.47287', '1.46669', '10298941066', 'GBP_USD', '2016-06-22T15:05:47.000000Z', '100', '10298979240'] 2016-07-10 12:54:47.779000
['1.13112', '1.12752', '10298940966', 'EUR_USD', '2016-06-22T15:05:41.000000Z', '100', '10298979183'] 2016-07-10 12:54:47.787000
['1.2785', '1.28258', '10298951629', 'USD_CAD', '2016-06-22T15:00:54.000000Z', '100', '10298975325'] 2016-07-10 12:54:47.797000
['1.47287', '1.46669', '10298941066', 'GBP_USD', '2016-06-22T15:00:47.000000Z', '100', '10298975244'] 2016-07-10 12:54:47.808000
['1.13112', '1.12752', '10298940966', 'EUR_USD', '2016-06-22T15:00:40.000000Z', '100', '10298975170'] 2016-07-10 12:54:47.819000
['1.2785', '1.28258', '10298951629', 'USD_CAD', '2016-06-22T14:55:54.000000Z', '100', '10298968552'] 2016-07-10 12:54:47.831000
['1.47287', '1.46669', '10298941066', 'GBP_USD', '2016-06-22T14:55:48.000000Z', '100', '10298968409'] 2016-07-10 12:54:47.841000
['1.13112', '1.12752', '10298940966', 'EUR_USD', '2016-06-22T14:55:41.000000Z', '100', '10298968351'] 2016-07-10 12:54:47.851000
['1.2785', '1.28258', '10298951629', 'USD_CAD', '2016-06-22T14:50:54.000000Z', '100', '10298964774'] 2016-07-10 12:54:47.860000
['1.47287', '1.46669', '10298941066', 'GBP_USD', '2016-06-22T14:50:47.000000Z', '100', '10298964720'] 2016-07-10 12:54:47.870000
['1.13112', '1.12752', '10298940966', 'EUR_USD', '2016-06-22T14:50:41.000000Z', '100', '10298964640'] 2016-07-10 12:54:47.881000
['1.2785', '1.28258', '10298951629', 'USD_CAD', '2016-06-22T14:45:55.000000Z', '100', '10298958467'] 2016-07-10 12:54:47.891000
['1.47287', '1.46669', '10298941066', 'GBP_USD', '2016-06-22T14:45:48.000000Z', '100', '10298958404'] 2016-07-10 12:54:47.899000
['1.13112', '1.12752', '10298940966', 'EUR_USD', '2016-06-22T14:45:41.000000Z', '100', '10298958294'] 2016-07-10 12:54:47.905000
['1.47287', '1.46669', '10298941066', 'GBP_USD', '2016-06-22T14:40:46.000000Z', '100', '10298954946'] 2016-07-10 12:54:47.905000
['1.27703', '1.28258', '82.9962', '1.27849', 'buy', 'USD_CAD', "{u'units': 100, u'id': 10298951629L}", '0', '2016-06-22T14:35:52.000000Z', '100', '10298951629', '0'] 2016-07-10 12:54:47.922000
['1.47287', '1.46669', '10298941066', 'GBP_USD', '2016-06-22T14:35:46.000000Z', '100', '10298951585'] 2016-07-10 12:54:47.929000
['1.47287', '1.46669', '10298941066', 'GBP_USD', '2016-06-22T14:30:46.000000Z', '100', '10298947516'] 2016-07-10 12:54:47.937000
['1.47513', '1.46669', '82.9962', '1.47288', 'sell', 'GBP_USD', "{u'units': 100, u'id': 10298941066L}", '0', '2016-06-22T14:25:45.000000Z', '100', '10298941066', '0'] 2016-07-10 12:54:47.946000
['1.1323', '1.12752', '82.9962', '1.13113', 'sell', 'EUR_USD', "{u'units': 100, u'id': 10298940966L}", '0', '2016-06-22T14:25:39.000000Z', '100', '10298940966', '0'] 2016-07-10 12:54:47.955000
['10298888416', '82.9962', '1.27799', 'sell', 'USD_CAD', '0', '2016-06-22T13:55:04.000000Z', '100', '10298898101', '-0.1088'] 2016-07-10 12:54:47.956000
['10298874478', '83.105', '1.13131', 'buy', 'EUR_USD', '0', '2016-06-22T13:53:46.000000Z', '100', '10298896544', '0.001'] 2016-07-10 12:54:48.027000
['1.13131', '1.12865', '10298874478', 'EUR_USD', '2016-06-22T13:50:41.000000Z', '100', '10298894179'] 2016-07-10 12:54:48.036000
['1.13131', '1.12865', '10298874478', 'EUR_USD', '2016-06-22T13:45:42.000000Z', '100', '10298891546'] 2016-07-10 12:54:48.046000
['1.27799', '1.28312', '83.104', '1.27938', 'buy', 'USD_CAD', "{u'units': 100, u'id': 10298888416L}", '0', '2016-06-22T13:40:51.000000Z', '100', '10298888416', '0'] 2016-07-10 12:54:48.046000
['1.13131', '1.12865', '10298874478', 'EUR_USD', '2016-06-22T13:40:41.000000Z', '100', '10298888355'] 2016-07-10 12:54:48.064000
['1.13131', '1.12865', '10298874478', 'EUR_USD', '2016-06-22T13:35:41.000000Z', '100', '10298884256'] 2016-07-10 12:54:48.066000
['1.13131', '1.12865', '10298874478', 'EUR_USD', '2016-06-22T13:30:41.000000Z', '100', '10298881755'] 2016-07-10 12:54:48.083000
['1.13229', '1.12865', '83.104', '1.13132', 'sell', 'EUR_USD', "{u'units': 100, u'id': 10298874478L}", '0', '2016-06-22T13:15:40.000000Z', '100', '10298874478', '0'] 2016-07-10 12:54:48.145000
['10298804828', '83.104', '1.27714', 'sell', 'USD_CAD', '0', '2016-06-22T12:05:02.000000Z', '100', '10298814337', '-0.0587'] 2016-07-10 12:54:48.145000
['1.27714', '1.27972', '83.1627', '1.27789', 'buy', 'USD_CAD', "{u'units': 100, u'id': 10298804828L}", '0', '2016-06-22T11:45:49.000000Z', '100', '10298804828', '0'] 2016-07-10 12:54:48.164000
['10298769301', '83.1627', '0.71645', 'buy', 'NZD_USD', '-0.0003', '2016-06-22T11:33:09.000000Z', '100', '10298799869', '-0.062'] 2016-07-10 12:54:48.171000
['0.71645', '0.71432', '83.225', '0.71583', 'sell', 'NZD_USD', "{u'units': 100, u'id': 10298769301L}", '0', '2016-06-22T10:20:58.000000Z', '100', '10298769301', '0'] 2016-07-10 12:54:48.235000
['10297462363', '83.225', '0.71428', 'buy', 'NZD_USD', '-0.0004', '2016-06-21T15:19:18.000000Z', '100', '10297570803', '0.001'] 2016-07-10 12:54:48.243000
['0.71428', '0.71156', '10297462363', 'NZD_USD', '2016-06-21T15:11:01.000000Z', '100', '10297566201'] 2016-07-10 12:54:48.254000
['0.71428', '0.71156', '10297462363', 'NZD_USD', '2016-06-21T15:06:01.000000Z', '100', '10297563484'] 2016-07-10 12:54:48.263000
['0.71428', '0.71156', '10297462363', 'NZD_USD', '2016-06-21T15:01:01.000000Z', '100', '10297558567'] 2016-07-10 12:54:48.273000
['0.71428', '0.71156', '10297462363', 'NZD_USD', '2016-06-21T14:56:01.000000Z', '100', '10297553281'] 2016-07-10 12:54:48.284000
['0.71428', '0.71156', '10297462363', 'NZD_USD', '2016-06-21T14:51:01.000000Z', '100', '10297548855'] 2016-07-10 12:54:48.294000
['0.71428', '0.71156', '10297462363', 'NZD_USD', '2016-06-21T14:41:01.000000Z', '100', '10297541340'] 2016-07-10 12:54:48.304000
['0.71428', '0.71156', '10297462363', 'NZD_USD', '2016-06-21T14:36:01.000000Z', '100', '10297534463'] 2016-07-10 12:54:48.313000
['0.71428', '0.71156', '10297462363', 'NZD_USD', '2016-06-21T14:31:01.000000Z', '100', '10297526153'] 2016-07-10 12:54:48.323000
['0.71428', '0.71156', '10297462363', 'NZD_USD', '2016-06-21T14:26:01.000000Z', '100', '10297521399'] 2016-07-10 12:54:48.325000
['0.71428', '0.71156', '10297462363', 'NZD_USD', '2016-06-21T14:21:01.000000Z', '100', '10297516103'] 2016-07-10 12:54:48.325000
['0.71428', '0.71156', '10297462363', 'NZD_USD', '2016-06-21T14:16:01.000000Z', '100', '10297511198'] 2016-07-10 12:54:48.412000
['0.71428', '0.71156', '10297462363', 'NZD_USD', '2016-06-21T14:11:01.000000Z', '100', '10297504918'] 2016-07-10 12:54:48.466000
['0.71428', '0.71156', '10297462363', 'NZD_USD', '2016-06-21T14:06:01.000000Z', '100', '10297499726'] 2016-07-10 12:54:48.482000
['0.71428', '0.71156', '10297462363', 'NZD_USD', '2016-06-21T14:01:01.000000Z', '100', '10297494595'] 2016-07-10 12:54:48.485000
['0.71428', '0.71156', '10297462363', 'NZD_USD', '2016-06-21T13:56:01.000000Z', '100', '10297487179'] 2016-07-10 12:54:48.485000
['0.71428', '0.71156', '10297462363', 'NZD_USD', '2016-06-21T13:51:01.000000Z', '100', '10297481763'] 2016-07-10 12:54:48.507000
['0.71428', '0.71156', '10297462363', 'NZD_USD', '2016-06-21T13:46:01.000000Z', '100', '10297476649'] 2016-07-10 12:54:48.574000
['0.71529', '0.71156', '83.2244', '0.71429', 'sell', 'NZD_USD', "{u'units': 100, u'id': 10297462363L}", '0', '2016-06-21T13:36:00.000000Z', '100', '10297462363', '0'] 2016-07-10 12:54:48.576000
['10297452740', '83.2244', '1.12727', 'sell', 'EUR_USD', '0', '2016-06-21T13:35:13.000000Z', '100', '10297459663', '-0.125'] 2016-07-10 12:54:48.576000
['1.12727', '1.13218', '83.3494', '1.12852', 'buy', 'EUR_USD', "{u'units': 100, u'id': 10297452740L}", '0', '2016-06-21T13:25:42.000000Z', '100', '10297452740', '0'] 2016-07-10 12:54:48.600000
['10297400136', '83.3494', '0.71549', 'buy', 'NZD_USD', '-0.0001', '2016-06-21T12:58:08.000000Z', '100', '10297416250', '-0.104'] 2016-07-10 12:54:48.608000
['10297404671', '83.4535', '0.74862', 'buy', 'AUD_USD', '0', '2016-06-21T12:58:04.000000Z', '100', '10297416148', '-0.003'] 2016-07-10 12:54:48.617000
['0.74858', '0.74629', '10297404671', 'AUD_USD', '2016-06-21T12:50:57.000000Z', '100', '10297410298'] 2016-07-10 12:54:48.625000
['0.74946', '0.74629', '83.4565', '0.74859', 'sell', 'AUD_USD', "{u'units': 100, u'id': 10297404671L}", '0', '2016-06-21T12:45:56.000000Z', '100', '10297404671', '0'] 2016-07-10 12:54:48.694000
['0.71547', '0.71185', '83.4565', '0.71445', 'sell', 'NZD_USD', "{u'units': 100, u'id': 10297400136L}", '0', '2016-06-21T12:41:00.000000Z', '100', '10297400136', '0'] 2016-07-10 12:54:48.704000
['10297288081', '83.4565', '1.27902', 'sell', 'USD_CAD', '-0.0002', '2016-06-21T12:37:27.000000Z', '100', '10297393341', '0.1806'] 2016-07-10 12:54:48.712000
['1.27672', '1.27901', '10297288081', 'USD_CAD', '2016-06-21T12:35:52.000000Z', '100', '10297390781'] 2016-07-10 12:54:48.723000
['1.27672', '1.27901', '10297288081', 'USD_CAD', '2016-06-21T12:30:53.000000Z', '100', '10297384436'] 2016-07-10 12:54:48.733000
['1.27672', '1.27901', '10297288081', 'USD_CAD', '2016-06-21T12:25:52.000000Z', '100', '10297378240'] 2016-07-10 12:54:48.742000
['1.27672', '1.27901', '10297288081', 'USD_CAD', '2016-06-21T12:20:52.000000Z', '100', '10297375228'] 2016-07-10 12:54:48.811000
['1.27672', '1.27901', '10297288081', 'USD_CAD', '2016-06-21T12:15:52.000000Z', '100', '10297370223'] 2016-07-10 12:54:48.874000
['1.27672', '1.27901', '10297288081', 'USD_CAD', '2016-06-21T12:10:52.000000Z', '100', '10297366756'] 2016-07-10 12:54:48.930000
['1.27672', '1.27901', '10297288081', 'USD_CAD', '2016-06-21T12:05:52.000000Z', '100', '10297364187'] 2016-07-10 12:54:48.991000
['10297353572', '83.2761', '0.71535', 'buy', 'NZD_USD', '-0.0001', '2016-06-21T12:02:46.000000Z', '100', '10297361919', '-0.08'] 2016-07-10 12:54:49.051000
['1.27672', '1.27901', '10297288081', 'USD_CAD', '2016-06-21T12:00:52.000000Z', '100', '10297360702'] 2016-07-10 12:54:49.061000
['1.27672', '1.27901', '10297288081', 'USD_CAD', '2016-06-21T11:55:52.000000Z', '100', '10297355985'] 2016-07-10 12:54:49.069000
['0.71534', '0.71259', '83.3562', '0.71455', 'sell', 'NZD_USD', "{u'units': 100, u'id': 10297353572L}", '0', '2016-06-21T11:51:03.000000Z', '100', '10297353572', '0'] 2016-07-10 12:54:49.078000
['1.27672', '1.27901', '10297288081', 'USD_CAD', '2016-06-21T11:50:53.000000Z', '100', '10297353492'] 2016-07-10 12:54:49.085000
['1.27672', '1.27901', '10297288081', 'USD_CAD', '2016-06-21T11:45:52.000000Z', '100', '10297351016'] 2016-07-10 12:54:49.092000
['1.27672', '1.27901', '10297288081', 'USD_CAD', '2016-06-21T11:40:53.000000Z', '100', '10297348488'] 2016-07-10 12:54:49.102000
['10297331654', '83.3562', '0.74957', 'buy', 'AUD_USD', '-0.0001', '2016-06-21T11:38:24.000000Z', '100', '10297347299', '-0.072'] 2016-07-10 12:54:49.110000
['1.27672', '1.27901', '10297288081', 'USD_CAD', '2016-06-21T11:35:52.000000Z', '100', '10297346008'] 2016-07-10 12:54:49.115000
['1.27672', '1.27901', '10297288081', 'USD_CAD', '2016-06-21T11:30:52.000000Z', '100', '10297343085'] 2016-07-10 12:54:49.115000
['1.27672', '1.27901', '10297288081', 'USD_CAD', '2016-06-21T11:25:52.000000Z', '100', '10297340624'] 2016-07-10 12:54:49.132000
['1.27672', '1.27901', '10297288081', 'USD_CAD', '2016-06-21T11:20:52.000000Z', '100', '10297338367'] 2016-07-10 12:54:49.136000
['1.27672', '1.27901', '10297288081', 'USD_CAD', '2016-06-21T11:15:52.000000Z', '100', '10297335623'] 2016-07-10 12:54:49.136000
['10297314605', '83.4283', '0.71454', 'buy', 'NZD_USD', '-0.0001', '2016-06-21T11:14:25.000000Z', '100', '10297334776', '0.001'] 2016-07-10 12:54:49.156000
['0.71454', '0.71276', '10297314605', 'NZD_USD', '2016-06-21T11:11:05.000000Z', '100', '10297331746'] 2016-07-10 12:54:49.156000
['0.74954', '0.74707', '83.4274', '0.74885', 'sell', 'AUD_USD', "{u'units': 100, u'id': 10297331654L}", '0', '2016-06-21T11:10:58.000000Z', '100', '10297331654', '0'] 2016-07-10 12:54:49.173000
['1.27672', '1.27901', '10297288081', 'USD_CAD', '2016-06-21T11:10:53.000000Z', '100', '10297331596'] 2016-07-10 12:54:49.232000
['0.71454', '0.71276', '10297314605', 'NZD_USD', '2016-06-21T11:06:04.000000Z', '100', '10297328347'] 2016-07-10 12:54:49.240000
['1.27672', '1.27901', '10297288081', 'USD_CAD', '2016-06-21T11:05:53.000000Z', '100', '10297328190'] 2016-07-10 12:54:49.248000
['1.27672', '1.27901', '10297288081', 'USD_CAD', '2016-06-21T11:00:52.000000Z', '100', '10297322639'] 2016-07-10 12:54:49.312000
['1.27672', '1.27901', '10297288081', 'USD_CAD', '2016-06-21T10:55:52.000000Z', '100', '10297317991'] 2016-07-10 12:54:49.321000
['0.71527', '0.71276', '83.4274', '0.71455', 'sell', 'NZD_USD', "{u'units': 100, u'id': 10297314605L}", '0', '2016-06-21T10:51:02.000000Z', '100', '10297314605', '0'] 2016-07-10 12:54:49.331000
['1.27672', '1.27901', '10297288081', 'USD_CAD', '2016-06-21T10:50:52.000000Z', '100', '10297314549'] 2016-07-10 12:54:49.338000
['1.27585', '1.27901', '83.4274', '1.27671', 'buy', 'USD_CAD', "{u'units': 100, u'id': 10297288081L}", '0', '2016-06-21T10:00:51.000000Z', '100', '10297288081', '0'] 2016-07-10 12:54:49.348000
['10297220877', '83.4274', '0.74936', 'buy', 'AUD_USD', '-0.0001', '2016-06-21T08:31:01.000000Z', '100', '10297231402', '-0.074'] 2016-07-10 12:54:49.357000
['0.74935', '0.74654', '83.5015', '0.74862', 'sell', 'AUD_USD', "{u'units': 100, u'id': 10297220877L}", '0', '2016-06-21T08:10:56.000000Z', '100', '10297220877', '0'] 2016-07-10 12:54:49.366000
['10296054809', '83.5015', '1.13134', 'buy', 'EUR_USD', '0', '2016-06-20T18:20:43.000000Z', '100', '10296064111', '-0.103'] 2016-07-10 12:54:49.373000
['1.13133', '1.12748', '83.6045', '1.13031', 'sell', 'EUR_USD', "{u'units': 100, u'id': 10296054809L}", '0', '2016-06-20T18:05:43.000000Z', '100', '10296054809', '0'] 2016-07-10 12:54:49.383000
['10296021340', '83.6045', '1.2815', 'sell', 'USD_CAD', '0', '2016-06-20T17:19:26.000000Z', '100', '10296024958', '-0.0999'] 2016-07-10 12:54:49.393000
['1.2815', '1.28626', '83.7044', '1.28278', 'buy', 'USD_CAD', "{u'units': 100, u'id': 10296021340L}", '0', '2016-06-20T17:15:53.000000Z', '100', '10296021340', '0'] 2016-07-10 12:54:49.403000
['10295985657', '83.7044', '1.13162', 'buy', 'EUR_USD', '0', '2016-06-20T16:38:42.000000Z', '100', '10295993432', '-0.116'] 2016-07-10 12:54:49.412000
['1.1316', '1.12733', '83.8204', '1.13046', 'sell', 'EUR_USD', "{u'units': 100, u'id': 10295985657L}", '0', '2016-06-20T16:25:44.000000Z', '100', '10295985657', '0'] 2016-07-10 12:54:49.473000
